Open time,Symbol,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2022-07-10,ETHUSDT,1217.02,1219.95,1153.0,1168.36,1018038.6506,2022-07-10 23:59:59.999,1200593502.215751,680105,491394.2049,579379645.601991
2022-07-11,ETHUSDT,1168.37,1171.29,1091.71,1096.4,1201652.3048,2022-07-11 23:59:59.999,1370709630.79611,1165044,597646.0363,681716660.921294
2022-07-12,ETHUSDT,1096.37,1098.26,1033.46,1038.58,1261349.6321,2022-07-12 23:59:59.999,1347752238.274621,1142194,614931.8525,657086240.9191351
2022-07-13,ETHUSDT,1038.58,1119.18,1006.32,1115.0,2035605.8299,2022-07-13 23:59:59.999,2158672347.758078,1423956,1030606.4523,1093421247.313832
2022-07-14,ETHUSDT,1115.01,1214.65,1072.11,1193.42,1605101.9262,2022-07-14 23:59:59.999,1816929082.732882,1611421,819667.2647,928967444.421808
2022-07-15,ETHUSDT,1193.42,1287.82,1181.05,1231.25,1466037.2584,2022-07-15 23:59:59.999,1794058728.784521,1170632,730397.2075,894408671.9657769
2022-07-16,ETHUSDT,1231.25,1422.91,1191.23,1355.85,1493809.9226,2022-07-16 23:59:59.999,1936527899.3254912,1678529,777667.4101,1007657142.354507
2022-07-17,ETHUSDT,1355.84,1387.0,1319.04,1338.65,1246202.8795,2022-07-17 23:59:59.999,1687064377.69842,1163593,626408.8792,848289552.8642701
2022-07-18,ETHUSDT,1338.65,1597.47,1336.07,1581.04,2029918.76521,2022-07-18 23:59:59.999,2980357374.792685,1750043,1068091.40221,1567562752.768419
2022-07-19,ETHUSDT,1581.03,1631.0,1493.11,1542.32,1846048.6816,2022-07-19 23:59:59.999,2856463586.860909,1818358,918478.723,1421417593.986071
2022-07-20,ETHUSDT,1542.33,1620.4,1484.23,1521.58,1351177.4247,2022-07-20 23:59:59.999,2109332407.426856,1506300,672453.9477,1050414631.788798
2022-07-21,ETHUSDT,1521.63,1605.98,1463.56,1575.45,1247327.4963,2022-07-21 23:59:59.999,1897833300.9977632,1282430,635917.6296,968139590.4215312
2022-07-22,ETHUSDT,1575.45,1650.05,1516.11,1535.27,1170723.0873,2022-07-22 23:59:59.999,1865036182.28467,1295899,590259.7573,941037922.80644
2022-07-23,ETHUSDT,1535.27,1596.51,1488.0,1548.67,851284.7339,2022-07-23 23:59:59.999,1310964570.189478,950665,423093.9908,651712229.252439
2022-07-24,ETHUSDT,1548.66,1664.34,1545.67,1597.7,1009935.8997,2022-07-24 23:59:59.999,1616289077.628875,1238522,511819.2461,819430645.34264
2022-07-25,ETHUSDT,1597.7,1609.55,1435.58,1440.79,1418390.9809,2022-07-25 23:59:59.999,2151224738.816661,1407648,690797.6936,1048000398.972793
2022-07-26,ETHUSDT,1440.79,1454.11,1356.17,1449.12,1199643.7408,2022-07-26 23:59:59.999,1684928509.399578,1175787,589360.8966,827885085.8846511
2022-07-27,ETHUSDT,1449.12,1644.44,1420.83,1635.74,1513426.0413,2022-07-27 23:59:59.999,2305847817.810582,1547390,786958.5056,1199839217.826871
2022-07-28,ETHUSDT,1635.74,1784.79,1593.27,1724.52,1578145.07555,2022-07-28 23:59:59.999,2644280824.310781,1719118,801669.85615,1343890731.514361
2022-07-29,ETHUSDT,1724.52,1765.99,1655.02,1721.68,1205266.5703,2022-07-29 23:59:59.999,2061258807.226787,1439533,607250.6825,1038603690.653215
2022-07-30,ETHUSDT,1721.68,1744.85,1673.01,1697.0,735132.5286,2022-07-30 23:59:59.999,1257726968.665854,1028313,359773.1758,615777525.208922
2022-07-31,ETHUSDT,1697.0,1754.69,1666.0,1678.12,696326.8079,2022-07-31 23:59:59.999,1186613538.121665,886708,355783.3479,606331297.189402
2022-08-01,ETHUSDT,1678.12,1704.68,1606.12,1630.28,801566.5648,2022-08-01 23:59:59.999,1328136208.959454,1029570,392775.0848,650859068.175174
2022-08-02,ETHUSDT,1630.28,1678.0,1559.28,1630.91,1081964.5104,2022-08-02 23:59:59.999,1745550410.998945,1458878,533311.8644,859848287.8846339
2022-08-03,ETHUSDT,1630.91,1685.03,1589.71,1618.16,777724.7413,2022-08-03 23:59:59.999,1276328467.022254,1112406,389458.737,639185361.890034
2022-08-04,ETHUSDT,1618.16,1662.79,1580.39,1607.96,735552.181,2022-08-04 23:59:59.999,1190650505.148946,1051634,364491.9028,590046389.121593
2022-08-05,ETHUSDT,1607.97,1742.07,1605.64,1736.81,1005846.4712,2022-08-05 23:59:59.999,1688798692.307331,1404516,512103.1826,860464588.374454
2022-08-06,ETHUSDT,1736.81,1749.93,1685.26,1690.6,523314.6444,2022-08-06 23:59:59.999,899479880.987209,752873,273243.8484,469642311.618183
2022-08-07,ETHUSDT,1690.6,1729.79,1668.0,1700.19,439904.764,2022-08-07 23:59:59.999,745750151.382087,692491,226220.1416,383519031.536582
2022-08-08,ETHUSDT,1700.2,1818.0,1693.87,1777.05,781620.5443,2022-08-08 23:59:59.999,1379905145.703021,987727,403146.578,711839570.830934
2022-08-09,ETHUSDT,1777.05,1790.83,1667.93,1702.76,818171.1019,2022-08-09 23:59:59.999,1406671817.085673,1062267,398475.0539,684898876.000597
2022-08-10,ETHUSDT,1702.76,1885.0,1656.78,1853.57,1317767.5127,2022-08-10 23:59:59.999,2346974815.067056,1590681,685632.8856,1223921617.958259
2022-08-11,ETHUSDT,1853.58,1942.0,1850.32,1880.19,1105261.9009,2022-08-11 23:59:59.999,2093718964.800632,1324999,571243.8919,1082235762.980206
2022-08-12,ETHUSDT,1880.19,1964.71,1853.06,1958.28,717628.1015,2022-08-12 23:59:59.999,1363895150.810113,1027178,365935.017,695903467.373167
2022-08-13,ETHUSDT,1958.28,2020.0,1946.5,1983.55,695876.0293,2022-08-13 23:59:59.999,1382235354.292491,940869,359352.4712,713880075.112796
2022-08-14,ETHUSDT,1983.55,2030.0,1906.0,1935.31,569583.4852,2022-08-14 23:59:59.999,1122186881.223951,856767,284978.8108,561687887.384304
2022-08-15,ETHUSDT,1935.32,2012.47,1872.31,1899.06,949162.3305,2022-08-15 23:59:59.999,1824203091.9956672,1295615,470951.5329,905389296.6633352
2022-08-16,ETHUSDT,1899.05,1915.0,1853.0,1876.67,622729.1499,2022-08-16 23:59:59.999,1173013843.338048,908578,305961.0557,576443560.6669849
2022-08-17,ETHUSDT,1876.67,1959.43,1818.74,1834.25,951824.8975,2022-08-17 23:59:59.999,1781033503.423426,1179058,470464.1007,880482286.4310541
2022-08-18,ETHUSDT,1834.24,1882.37,1821.25,1846.39,606254.024,2022-08-18 23:59:59.999,1126844899.607746,848806,296464.2738,551092134.364113
2022-08-19,ETHUSDT,1846.39,1848.0,1602.37,1609.01,1419826.9515,2022-08-19 23:59:59.999,2447147973.005892,1681256,675272.2933,1163737621.678235
2022-08-20,ETHUSDT,1609.0,1657.08,1523.67,1576.04,914615.9226,2022-08-20 23:59:59.999,1468671141.090122,1130991,454267.1105,729678631.797784
2022-08-21,ETHUSDT,1576.03,1646.52,1562.34,1618.13,780662.6062,2022-08-21 23:59:59.999,1255041865.224435,1000876,396587.4419,637725950.430346
2022-08-22,ETHUSDT,1618.13,1629.72,1529.92,1624.66,941192.8954,2022-08-22 23:59:59.999,1483442567.236265,1193059,468265.2769,738188886.4219769
2022-08-23,ETHUSDT,1624.65,1676.07,1563.76,1665.41,940246.932,2022-08-23 23:59:59.999,1528222432.851831,1195279,466987.5263,758906669.977075
2022-08-24,ETHUSDT,1665.4,1694.13,1604.92,1656.56,744667.6078,2022-08-24 23:59:59.999,1228169659.887394,993324,371514.7637,612965815.5827769
2022-08-25,ETHUSDT,1656.56,1722.0,1653.68,1695.11,603090.713,2022-08-25 23:59:59.999,1023691864.190439,869479,309268.8451,524945702.128192
2022-08-26,ETHUSDT,1695.11,1706.45,1486.85,1508.18,1149912.8292,2022-08-26 23:59:59.999,1862598061.3182008,1488212,555637.4978,900512150.9970471
2022-08-27,ETHUSDT,1508.18,1518.42,1447.52,1491.06,756136.6768,2022-08-27 23:59:59.999,1125859038.154537,1015752,379636.6754,565279624.963262
2022-08-28,ETHUSDT,1491.06,1511.0,1424.0,1426.76,544846.4486,2022-08-28 23:59:59.999,805616000.7392259,756843,264538.0377,391369191.906
2022-08-29,ETHUSDT,1426.76,1559.99,1422.08,1551.8,826252.0831,2022-08-29 23:59:59.999,1230281044.880169,1099487,418910.982,623872432.454368
2022-08-30,ETHUSDT,1551.79,1606.13,1473.61,1524.59,1003075.0172,2022-08-30 23:59:59.999,1551625838.938324,1292499,498318.3738,770988003.189584
2022-08-31,ETHUSDT,1524.59,1619.78,1524.59,1554.1,949227.6775,2022-08-31 23:59:59.999,1497596316.300993,1471691,472367.89,745430154.402163
2022-09-01,ETHUSDT,1554.11,1599.0,1512.77,1586.16,728710.482,2022-09-01 23:59:59.999,1133222116.032772,1195229,362696.0954,564116804.890939
2022-09-02,ETHUSDT,1586.17,1650.0,1546.41,1575.35,919009.6598,2022-09-02 23:59:59.999,1471855448.359926,1160858,465535.5694,745690939.306613
2022-09-03,ETHUSDT,1575.35,1582.71,1534.28,1557.46,321397.2189,2022-09-03 23:59:59.999,500057144.51821697,562893,160362.006,249541318.092156
2022-09-04,ETHUSDT,1557.45,1583.66,1540.66,1579.28,296591.1166,2022-09-04 23:59:59.999,463177013.875988,520856,151649.7912,236891872.145482
2022-09-05,ETHUSDT,1579.29,1631.99,1556.56,1617.8,503492.937,2022-09-05 23:59:59.999,797702531.3990461,718867,254761.8242,403686557.44029695
2022-09-06,ETHUSDT,1617.8,1687.4,1555.0,1559.01,1010722.8578,2022-09-06 23:59:59.999,1650513284.852848,1294086,496027.9747,810065371.436276
2022-09-07,ETHUSDT,1559.01,1657.5,1490.66,1630.0,850991.4243,2022-09-07 23:59:59.999,1326011621.853752,1132986,430249.0193,670977086.9706249
2022-09-08,ETHUSDT,1630.0,1663.56,1595.06,1635.37,645124.0085,2022-09-08 23:59:59.999,1050551822.40818,1015658,319059.8308,519752582.705056
2022-09-09,ETHUSDT,1635.37,1746.13,1630.51,1718.23,837458.2126,2022-09-09 23:59:59.999,1425281242.15555,1066278,438441.4935,746145541.1021609
2022-09-10,ETHUSDT,1718.24,1789.0,1706.03,1774.12,411046.2466,2022-09-10 23:59:59.999,713890164.182501,687951,212635.6214,369484697.57283
2022-09-11,ETHUSDT,1774.12,1789.0,1720.1,1766.11,409287.7263,2022-09-11 23:59:59.999,720937620.963401,645729,206627.71,364024270.153206
2022-09-12,ETHUSDT,1766.12,1783.0,1693.0,1716.37,630774.6032,2022-09-12 23:59:59.999,1093457780.4845,979874,317746.0607,551004112.610201
2022-09-13,ETHUSDT,1716.37,1760.51,1560.54,1574.4,1134549.7256,2022-09-13 23:59:59.999,1871967439.6495528,1337439,577750.7321,953904597.5429752
2022-09-14,ETHUSDT,1574.4,1647.01,1552.38,1638.39,764562.5393,2022-09-14 23:59:59.999,1222499363.046366,1088561,401130.5188,641555247.035582
2022-09-15,ETHUSDT,1638.4,1655.2,1458.0,1472.75,1335499.8047,2022-09-15 23:59:59.999,2095367507.332334,1748683,677767.2223,1065686121.99748
2022-09-16,ETHUSDT,1472.76,1483.35,1405.52,1433.9,693597.2425,2022-09-16 23:59:59.999,1006033555.197481,1111984,339284.6719,492281156.223532
2022-09-17,ETHUSDT,1433.9,1476.13,1409.12,1468.83,421391.3743,2022-09-17 23:59:59.999,608805593.714315,694945,214030.8621,309280515.752449
2022-09-18,ETHUSDT,1468.82,1469.63,1325.55,1334.51,804113.468,2022-09-18 23:59:59.999,1118416540.560697,990605,389497.8339,541430482.2344489
2022-09-19,ETHUSDT,1334.51,1393.35,1280.0,1375.98,974855.198,2022-09-19 23:59:59.999,1293086590.941432,1235360,490443.5697,650755506.310869
2022-09-20,ETHUSDT,1375.98,1384.78,1312.71,1322.93,658027.1465,2022-09-20 23:59:59.999,889324871.236183,981235,328109.0555,443453372.52589697
2022-09-21,ETHUSDT,1322.94,1408.9,1220.0,1245.78,1192266.7379,2022-09-21 23:59:59.999,1582450799.937471,1445950,590492.7628,785040538.0079631
2022-09-22,ETHUSDT,1245.79,1350.08,1237.32,1326.46,904282.2725,2022-09-22 23:59:59.999,1165151398.830096,1094636,459643.7183,592453362.297206
2022-09-23,ETHUSDT,1326.47,1360.0,1262.15,1327.25,974052.3644,2022-09-23 23:59:59.999,1273403019.692522,1233506,491489.0179,642697282.131048
2022-09-24,ETHUSDT,1327.24,1349.33,1306.52,1317.13,517557.3497,2022-09-24 23:59:59.999,687931980.008602,616390,260952.6788,346899354.44723
2022-09-25,ETHUSDT,1317.13,1337.0,1269.27,1294.63,515533.8409,2022-09-25 23:59:59.999,674560079.1823391,640687,259096.2947,339189179.218145
2022-09-26,ETHUSDT,1294.62,1340.42,1277.85,1336.17,799166.4333,2022-09-26 23:59:59.999,1048795559.358857,934159,397345.2068,521651019.468824
2022-09-27,ETHUSDT,1336.17,1400.0,1303.75,1328.02,860584.8944,2022-09-27 23:59:59.999,1170630640.626625,1055212,433444.4541,589596662.456115
2022-09-28,ETHUSDT,1328.01,1355.7,1253.2,1337.2,919314.9131,2022-09-28 23:59:59.999,1199743172.385301,1075441,459746.4755,600240588.0874671
2022-09-29,ETHUSDT,1337.2,1352.02,1288.52,1335.7,770591.6895,2022-09-29 23:59:59.999,1022673511.086711,950476,387626.0998,514512068.219622
2022-09-30,ETHUSDT,1335.69,1373.19,1313.35,1328.72,740753.611,2022-09-30 23:59:59.999,991505362.2653072,926935,376839.8864,504471719.51146895
2022-10-01,ETHUSDT,1328.71,1333.69,1302.68,1311.79,252081.9056,2022-10-01 23:59:59.999,332930112.025412,347396,124307.8184,164175871.437782
2022-10-02,ETHUSDT,1311.79,1317.93,1270.0,1276.72,371740.0407,2022-10-02 23:59:59.999,482595051.28171694,462476,180185.673,233988020.309472
2022-10-03,ETHUSDT,1276.72,1329.9,1263.04,1323.09,483775.2435,2022-10-03 23:59:59.999,631178676.535611,598748,243945.5377,318341465.187772
2022-10-04,ETHUSDT,1323.1,1369.55,1318.66,1361.49,476207.6702,2022-10-04 23:59:59.999,641511283.398288,771766,246811.6294,332479666.040737
2022-10-05,ETHUSDT,1361.5,1364.77,1316.29,1352.2,483508.7782,2022-10-05 23:59:59.999,649745323.368146,695638,242935.0459,326501048.612342
2022-10-06,ETHUSDT,1352.2,1383.99,1345.01,1352.06,573975.324,2022-10-06 23:59:59.999,783638743.1557021,789673,282964.4059,386401468.225932
2022-10-07,ETHUSDT,1352.07,1361.75,1317.26,1331.1,491999.8776,2022-10-07 23:59:59.999,659508723.3540529,679464,247253.6257,331432604.801858
2022-10-08,ETHUSDT,1331.1,1337.35,1303.51,1315.48,203391.6612,2022-10-08 23:59:59.999,269448439.339348,383251,98609.8893,130665491.908671
2022-10-09,ETHUSDT,1315.48,1329.0,1307.26,1323.13,186201.9185,2022-10-09 23:59:59.999,245547831.320531,328378,95721.4273,126231603.566771
2022-10-10,ETHUSDT,1323.13,1338.0,1288.0,1290.03,393663.0114,2022-10-10 23:59:59.999,515800751.338415,587314,193142.1332,253142658.794811
2022-10-11,ETHUSDT,1290.03,1298.0,1267.01,1280.11,429430.3941,2022-10-11 23:59:59.999,550448836.809297,583107,206198.4696,264371667.440464
2022-10-12,ETHUSDT,1280.11,1306.87,1275.25,1294.44,369712.5759,2022-10-12 23:59:59.999,478797824.541982,477911,185886.2443,240749511.847664
2022-10-13,ETHUSDT,1294.44,1301.58,1190.0,1287.08,945618.3163,2022-10-13 23:59:59.999,1183462907.930145,1135833,465364.4155,582668649.548004
2022-10-14,ETHUSDT,1287.08,1343.12,1283.39,1296.27,669742.8093,2022-10-14 23:59:59.999,883059208.714464,788710,329632.534,434825344.152729
2022-10-15,ETHUSDT,1296.26,1301.69,1263.64,1274.92,287100.9529,2022-10-15 23:59:59.999,368914560.65821296,396464,138436.0596,177899205.222794
2022-10-16,ETHUSDT,1274.93,1315.35,1274.67,1305.95,293321.3632,2022-10-16 23:59:59.999,379290237.639458,397092,149695.1523,193561709.414251
2022-10-17,ETHUSDT,1305.96,1338.57,1295.64,1331.4,459848.4941,2022-10-17 23:59:59.999,606979972.119024,553275,230951.5106,304878458.695217
2022-10-18,ETHUSDT,1331.39,1341.73,1286.72,1310.71,572728.9189,2022-10-18 23:59:59.999,755297911.29191,603600,277789.7916,366388382.88029695
2022-10-19,ETHUSDT,1310.71,1313.5,1280.31,1285.09,368637.5105,2022-10-19 23:59:59.999,478516630.18702304,472022,180735.5001,234645769.599139
2022-10-20,ETHUSDT,1285.09,1310.87,1270.36,1282.57,428531.6103,2022-10-20 23:59:59.999,552593958.212735,558080,209367.6306,270050670.668262
2022-10-21,ETHUSDT,1282.57,1306.97,1252.65,1299.75,468076.7986,2022-10-21 23:59:59.999,600999941.1065329,572819,234959.2124,301708822.646964
2022-10-22,ETHUSDT,1299.76,1320.2,1294.32,1313.61,221776.7007,2022-10-22 23:59:59.999,290111447.628081,323066,116471.6898,152357813.953026
2022-10-23,ETHUSDT,1313.62,1371.55,1299.44,1364.2,432269.46,2022-10-23 23:59:59.999,576212623.600304,496386,223572.8772,298246827.053375
2022-10-24,ETHUSDT,1364.19,1370.6,1324.17,1343.61,611830.797,2022-10-24 23:59:59.999,822740466.673396,698241,299655.7589,402885161.804322
2022-10-25,ETHUSDT,1343.61,1525.16,1334.94,1459.74,1127932.9012,2022-10-25 23:59:59.999,1612140846.305157,1205998,576939.5923,824866579.464192
2022-10-26,ETHUSDT,1459.74,1594.99,1457.44,1566.1,1236044.7023,2022-10-26 23:59:59.999,1896388070.2497847,1357864,638243.4563,979231645.537333
2022-10-27,ETHUSDT,1566.11,1578.58,1503.2,1514.05,869454.4851,2022-10-27 23:59:59.999,1345399838.037334,1122874,434901.7238,673225442.609349
2022-10-28,ETHUSDT,1514.04,1574.9,1479.82,1554.41,858954.4425,2022-10-28 23:59:59.999,1309517416.241141,999855,446580.4891,680822022.306759
2022-10-29,ETHUSDT,1554.4,1663.06,1547.66,1619.55,914161.0846,2022-10-29 23:59:59.999,1477815830.639173,1094332,466874.5472,754548207.577111
2022-10-30,ETHUSDT,1619.55,1640.06,1576.56,1590.44,476036.4243,2022-10-30 23:59:59.999,762732547.091583,705583,237790.3056,381025931.90976304
2022-10-31,ETHUSDT,1590.45,1635.8,1545.43,1572.69,810334.2414,2022-10-31 23:59:59.999,1283098004.765737,1024808,404153.8775,640094838.121876
2022-11-01,ETHUSDT,1572.69,1612.92,1563.69,1578.48,527539.2965,2022-11-01 23:59:59.999,836251567.424643,702747,266946.8961,423274271.092324
2022-11-02,ETHUSDT,1578.47,1621.68,1502.32,1518.34,981395.3648,2022-11-02 23:59:59.999,1534786415.439207,1171091,491587.1403,769273458.589917
2022-11-03,ETHUSDT,1518.33,1559.01,1515.17,1531.01,560202.8813,2022-11-03 23:59:59.999,863253444.76684,678608,272210.5404,419476842.240718
2022-11-04,ETHUSDT,1531.01,1680.0,1528.4,1644.78,935531.4781,2022-11-04 23:59:59.999,1503427052.720768,1072186,476524.1678,765537531.0538499
2022-11-05,ETHUSDT,1644.78,1666.97,1621.42,1626.98,351385.5362,2022-11-05 23:59:59.999,577061606.733728,480888,181908.9699,298805281.162781
2022-11-06,ETHUSDT,1626.98,1639.02,1564.39,1568.29,414863.9525,2022-11-06 23:59:59.999,668569491.577513,545053,202922.1492,327166389.681177
2022-11-07,ETHUSDT,1568.25,1608.04,1545.03,1568.1,642409.4494,2022-11-07 23:59:59.999,1013046543.980439,851962,324994.2063,512801340.088844
2022-11-08,ETHUSDT,1568.09,1579.98,1233.0,1334.77,2339916.5089,2022-11-08 23:59:59.999,3356475001.5459046,2874276,1149464.0971,1650334828.220939
2022-11-09,ETHUSDT,1334.78,1337.16,1073.53,1102.73,2494797.9357,2022-11-09 23:59:59.999,3021176147.3961606,3172468,1226565.3167,1486145674.667084
2022-11-10,ETHUSDT,1102.73,1350.0,1085.93,1299.28,1975955.6767,2022-11-10 23:59:59.999,2443394252.530366,2800795,981919.0047,1215403138.072682
2022-11-11,ETHUSDT,1299.28,1310.0,1201.26,1289.28,1308087.1498,2022-11-11 23:59:59.999,1652414528.520891,2118330,666760.4429,842409276.36576
2022-11-12,ETHUSDT,1289.35,1292.16,1238.7,1257.25,547772.9172,2022-11-12 23:59:59.999,693031301.598889,933438,272855.74,345185291.206072
2022-11-13,ETHUSDT,1257.25,1274.23,1200.66,1221.49,547410.5304,2022-11-13 23:59:59.999,676891239.244159,896665,265237.6142,327948706.754124
2022-11-14,ETHUSDT,1221.5,1291.2,1171.13,1243.28,934742.0059,2022-11-14 23:59:59.999,1152982945.602032,1471485,456733.1098,563900777.053358
2022-11-15,ETHUSDT,1243.29,1291.0,1234.01,1253.23,632825.568,2022-11-15 23:59:59.999,798023541.208052,961779,314465.0008,396586172.9063391
2022-11-16,ETHUSDT,1253.22,1268.67,1187.06,1216.17,673339.7215,2022-11-16 23:59:59.999,826025937.8362911,969295,317652.4554,389344092.720584
2022-11-17,ETHUSDT,1216.16,1228.22,1181.05,1200.43,530537.3488,2022-11-17 23:59:59.999,638342419.855931,719509,262166.3408,315405113.087009
2022-11-18,ETHUSDT,1200.42,1234.0,1199.18,1212.58,360218.5337,2022-11-18 23:59:59.999,437658373.674359,493436,172730.6859,209826940.050667
2022-11-19,ETHUSDT,1212.58,1235.0,1197.67,1217.67,209789.5888,2022-11-19 23:59:59.999,254211466.151609,330573,102589.3883,124372124.375792
2022-11-20,ETHUSDT,1217.67,1227.07,1132.65,1142.21,531108.7607,2022-11-20 23:59:59.999,625008081.79912,693003,255481.6277,300661282.069587
2022-11-21,ETHUSDT,1142.21,1146.99,1079.76,1107.34,922647.9454,2022-11-21 23:59:59.999,1031424505.498328,1063296,456812.3479,510689566.36272
2022-11-22,ETHUSDT,1107.34,1146.13,1075.0,1139.6,748884.5791,2022-11-22 23:59:59.999,831782462.696527,899796,369543.4358,410610955.8097
2022-11-23,ETHUSDT,1139.59,1190.0,1127.75,1184.52,636927.1594,2022-11-23 23:59:59.999,741271142.4300979,767861,315676.4972,367379226.826623
2022-11-24,ETHUSDT,1184.52,1217.71,1180.6,1203.73,486080.6123,2022-11-24 23:59:59.999,583303022.423642,616769,248655.7713,298296381.131116
2022-11-25,ETHUSDT,1203.72,1207.77,1171.2,1199.3,391430.1658,2022-11-25 23:59:59.999,465159072.75730497,581961,204292.8213,242755084.311808
2022-11-26,ETHUSDT,1199.29,1235.66,1196.2,1205.6,379840.8116,2022-11-26 23:59:59.999,461938380.00420094,566155,181365.6355,220556616.55439
2022-11-27,ETHUSDT,1205.61,1223.33,1188.65,1193.88,286386.7986,2022-11-27 23:59:59.999,347218857.867976,458378,141119.9316,171104378.529277
2022-11-28,ETHUSDT,1193.88,1199.25,1151.02,1167.77,478795.6093,2022-11-28 23:59:59.999,560568777.560251,708380,230574.2519,269886004.465997
2022-11-29,ETHUSDT,1167.77,1228.37,1158.27,1216.49,512143.5861,2022-11-29 23:59:59.999,617963786.601915,789552,269667.3226,325456756.063843
2022-11-30,ETHUSDT,1216.49,1309.77,1212.5,1294.46,815679.2717,2022-11-30 23:59:59.999,1038748742.503758,985173,429518.0503,546961764.686726
2022-12-01,ETHUSDT,1294.46,1299.9,1262.77,1276.41,430018.7391,2022-12-01 23:59:59.999,550769676.044084,587711,223232.5567,286025115.772396
2022-12-02,ETHUSDT,1276.4,1297.18,1265.24,1295.59,371559.585,2022-12-02 23:59:59.999,475691291.4550631,547512,185493.8719,237530991.331002
2022-12-03,ETHUSDT,1295.58,1309.0,1236.26,1240.51,347148.2588,2022-12-03 23:59:59.999,441457418.331919,594082,156776.8726,199497713.811435
2022-12-04,ETHUSDT,1240.5,1287.19,1240.1,1279.41,324129.5466,2022-12-04 23:59:59.999,409404653.048475,498321,160510.7205,202806342.474933
2022-12-05,ETHUSDT,1279.4,1305.11,1246.61,1259.41,391628.5166,2022-12-05 23:59:59.999,501560285.69950897,612914,188633.4044,241637874.934233
2022-12-06,ETHUSDT,1259.41,1274.76,1241.56,1271.32,301631.839,2022-12-06 23:59:59.999,379095106.35530496,471097,149004.5314,187290980.775941
2022-12-07,ETHUSDT,1271.31,1278.69,1218.01,1231.18,398559.5166,2022-12-07 23:59:59.999,492706380.526734,530298,199333.7162,246456887.459242
2022-12-08,ETHUSDT,1231.18,1292.58,1222.01,1280.18,406653.5447,2022-12-08 23:59:59.999,509776313.42383903,559884,205497.4407,257709787.504561
2022-12-09,ETHUSDT,1280.18,1296.64,1250.0,1263.1,406008.0032,2022-12-09 23:59:59.999,518804946.77146894,540078,203800.2618,260457302.288898
2022-12-10,ETHUSDT,1263.11,1283.61,1259.6,1266.35,182278.6396,2022-12-10 23:59:59.999,231301933.590191,322453,92997.3572,118041863.783334
2022-12-11,ETHUSDT,1266.35,1284.75,1255.85,1263.01,180494.902,2022-12-11 23:59:59.999,229443304.733031,314531,87913.7111,111776911.348623
2022-12-12,ETHUSDT,1263.0,1278.9,1240.03,1275.4,363750.5481,2022-12-12 23:59:59.999,456347758.2778431,489887,186055.4056,233526613.598401
2022-12-13,ETHUSDT,1275.41,1349.0,1255.1,1320.69,659393.8825,2022-12-13 23:59:59.999,859595295.378895,813791,332861.6727,433540760.593465
2022-12-14,ETHUSDT,1320.69,1352.72,1301.0,1307.44,554465.5717,2022-12-14 23:59:59.999,734778540.993996,548806,274178.3789,363405616.8582311
2022-12-15,ETHUSDT,1307.45,1311.14,1259.27,1266.54,390051.2447,2022-12-15 23:59:59.999,499233719.98567903,445162,182051.3545,233047939.218449
2022-12-16,ETHUSDT,1266.53,1280.06,1155.32,1166.83,751422.2779,2022-12-16 23:59:59.999,907833696.288013,883071,363283.563,438474640.41697294
2022-12-17,ETHUSDT,1166.82,1190.03,1161.92,1187.16,328881.6281,2022-12-17 23:59:59.999,387145994.352974,443309,163631.6323,192633850.854482
2022-12-18,ETHUSDT,1187.16,1199.54,1170.32,1183.06,252260.144,2022-12-18 23:59:59.999,298608427.352787,385205,124008.6871,146847301.703688
2022-12-19,ETHUSDT,1183.06,1195.0,1150.51,1167.82,296832.7228,2022-12-19 23:59:59.999,349312990.374414,443756,141432.174,166469165.022255
2022-12-20,ETHUSDT,1167.82,1230.47,1163.12,1216.94,465184.1943,2022-12-20 23:59:59.999,561079146.680025,624202,242142.5298,292031275.388441
2022-12-21,ETHUSDT,1216.95,1223.39,1203.02,1213.78,245723.8377,2022-12-21 23:59:59.999,297776619.126343,413931,124553.6837,150934466.645866
2022-12-22,ETHUSDT,1213.78,1237.99,1182.54,1217.71,336761.6598,2022-12-22 23:59:59.999,406520096.76670897,488758,171017.8089,206458932.223524
2022-12-23,ETHUSDT,1217.72,1231.99,1210.0,1219.99,278604.2882,2022-12-23 23:59:59.999,340146608.67751,439410,139743.6183,170624401.902608
2022-12-24,ETHUSDT,1219.98,1227.99,1214.69,1220.41,123701.5301,2022-12-24 23:59:59.999,150864338.673479,296993,61777.4784,75339103.824172
2022-12-25,ETHUSDT,1220.42,1225.0,1193.18,1218.51,231652.0612,2022-12-25 23:59:59.999,280833354.711449,379422,115203.3556,139649666.453096
2022-12-26,ETHUSDT,1218.52,1231.09,1211.67,1228.11,162723.0857,2022-12-26 23:59:59.999,198389481.179895,308520,79649.3915,97114950.562074
2022-12-27,ETHUSDT,1228.12,1233.73,1200.58,1211.55,262437.6398,2022-12-27 23:59:59.999,319100139.542709,372190,129218.2839,157132571.238972
2022-12-28,ETHUSDT,1211.55,1215.78,1181.06,1190.15,367828.8914,2022-12-28 23:59:59.999,439875906.9921951,474792,178354.66,213269645.025402
2022-12-29,ETHUSDT,1190.15,1206.57,1186.77,1200.49,249130.4869,2022-12-29 23:59:59.999,298245107.21298,377201,123380.9102,147692321.9073
